ID;GameCoords;GameFalloffStart;GameFalloffEnd;ContinentID;LightParamsID
10418;-1923.189208984375,5850.84912109375,3957.14453125;71.2275390625;121.84320068359375;2222;4310,5109,5110,5109,3,0,0,0
10419;905.0746459960938,2364.380126953125,384.7350158691406;51.35841751098633;52.89077377319336;1669;4313,9,0,0,3,0,0,0
10420;-4354.5849609375,-4437.24658203125,6470.4375;167.61764526367188;233.8472442626953;2222;4328,4344,5102,4344,3,5107,0,0
10421;-4186.23974609375,-4656.20654296875,6510.3193359375;129.09140014648438;200.95257568359375;2222;4328,4344,5102,4344,3,5107,0,0
10422;-3777.413330078125,-1544.34033203125,95.23133850097656;1130.75537109375;1130.75537109375;2132;4315,9,0,0,3,0,0,0
10423;0,0,0;64.52205657958984;89.64764404296875;2214;2516,9,2516,0,3,0,0,0
10424;0,0,0;534.8956298828125;694.9393310546875;2209;2581,9,2581,9,3,0,0,0
10426;-3810.30029296875,-550.2413330078125,0;1130.75537109375;1130.75537109375;2132;4315,9,0,0,3,0,0,0
10427;0,0,0;128.68455505371094;172.2517547607422;1884;247,9,247,0,3,0,0,0
10428;2572.4501953125,1841.9052734375,-51.32772445678711;63.73436737060547;134.8336181640625;2207;2423,9,0,0,3,0,0,0
10429;2743.10546875,1610.2080078125,-51.32436752319336;37.76211929321289;83.76819610595703;2207;2424,9,0,0,3,0,0,0
10430;3066.318359375,1723.15234375,-51.43229293823242;33.2972297668457;63.7995491027832;2207;2424,9,0,0,3,0,0,0
10431;2945.724609375,1900.306640625,-181.6354217529297;84.40970611572266;139.13784790039062;2207;2449,9,0,0,3,0,0,0
10432;2760.2373046875,2027.3740234375,-211.78819274902344;130.81825256347656;209.5765380859375;2207;2449,9,0,0,3,0,0,0
10433;0,0,0;173.52259826660156;229.78518676757812;2207;2110,9,0,0,3,0,0,0
10434;2934.9580078125,1276.3955078125,92.7795181274414;45.99165725708008;73.7038345336914;2207;2451,9,0,0,3,0,0,0
10435;3500.10546875,1515.7529296875,66.5746841430664;158.08741760253906;183.99021911621094;2207;2108,9,0,0,3,0,0,0
10436;2996.44921875,1801.2236328125,-51.32436752319336;39.83176803588867;65.23546600341797;2207;2425,9,0,0,3,0,0,0
10437;2909.52734375,1388.2548828125,-0.30933722853660583;55.55147933959961;84.3406753540039;2207;2422,9,0,0,3,0,0,0
10438;3058.3955078125,1626.87109375,-38.145957946777344;31.53817367553711;60.69116973876953;2207;2426,9,0,0,3,0,0,0
10439;2965.3828125,1649.44921875,-47.03125;31.53817367553711;61.11581039428711;2207;2426,9,0,0,3,0,0,0
10440;2849.9208984375,1680.3916015625,-51.32436752319336;56.2679443359375;90.67259216308594;2207;2450,9,0,0,3,0,0,0
10441;3203.568359375,1626.2421875,-60.3125;78.6192626953125;106.06420135498047;2207;2452,9,0,0,3,0,0,0
10442;-3384.171875,-277.861328125,60.42277908325195;59.49277877807617;105.90389251708984;2170;226,980,450,980,3,0,0,0
10443;-3342.583984375,-465.97265625,48.829444885253906;140.91722106933594;196.10888671875;2170;226,980,450,980,3,0,0,0
10444;-3121.333984375,-24.5,48.16805648803711;27.794443130493164;73.32111358642578;2170;226,223,450,223,3,0,0,0
10445;-3193.5625,-768.1953125,29.62472152709961;240.69444274902344;361.02777099609375;2170;226,980,450,980,3,0,0,0
10446;-3046.861328125,-1171.47265625,0;240.69444274902344;361.02777099609375;2170;226,980,450,980,3,0,0,0
10447;-2705.9453125,-1427.5625,63.91666793823242;109.3888931274414;153.1666717529297;2170;210,244,449,244,3,0,0,0
10448;0,0,0;20.893693923950195;20.893693923950195;2170;210,211,449,211,3,0,0,0
10450;11187.521484375,14671.98828125,398.8712158203125;1943.13818359375;2322.5234375;2132;4316,9,0,0,3,0,0,0
10451;3719.73095703125,-510.8732604980469,-887.7416381835938;147.8279266357422;243.1015167236328;1718;4317,4317,4317,4317,3,0,0,0
10456;-3000.37841796875,-3778.814208984375,10.16282844543457;141.31527709960938;146.4664306640625;2132;4320,9,0,0,3,0,0,0
10457;-7468.4443359375,-7472.25,219.8716583251953;697.7285766601562;814.9434814453125;2132;4321,9,0,0,3,0,0,0
10463;11219.7548828125,15932.7744140625,374.6102600097656;127.95684051513672;147.31137084960938;2132;4326,9,0,0,3,0,0,0
10464;-1352.3507080078125,1695.2379150390625,0.00011822617670986801;1208.5169677734375;1552.06005859375;2211;4318,9,0,0,3,0,0,0
10465;0,0,0;2.833610773086548;13.88888931274414;2217;4327,9,0,0,3,0,0,0
10467;-4335.79345703125,-4172.36279296875,6498.85498046875;125.36430358886719;231.72476196289062;2222;4341,4344,5102,4344,3,5107,0,0
10468;12147.142578125,15107.8330078125,211.36212158203125;424.1116638183594;505.5708923339844;2132;4326,9,0,0,3,0,0,0
10469;15034.34375,16070.2001953125,27.13663673400879;568.6920776367188;884.2190551757812;2132;4316,9,0,0,3,0,0,0
10470;-1881.15625,-3135.720458984375,6530.86572265625;87.1663818359375;130.81185913085938;2222;4357,5055,4357,5055,3,5057,0,0
10471;-4130.56591796875,-5284.3974609375,6514.978515625;31.289867401123047;45.19846725463867;2222;4340,5054,5115,5054,3,4826,0,0
10472;16402.44921875,8525.837890625,6.077880382537842;769.1241455078125;921.2942504882812;1658;4348,9,0,0,3,0,0,0
10490;-6599.09716796875,-7823.79150390625,73.23299407958984;455.5306701660156;490.7285461425781;2132;4342,9,0,0,3,0,0,0
10491;-4279.49658203125,-3952.020751953125,6529.05859375;108.39164733886719;185.11148071289062;2222;4341,4344,5102,4344,3,5107,0,0
10495;4977.40380859375,-1286.52783203125,3204.42431640625;57.577178955078125;91.65577697753906;2222;4824,4824,4965,4965,3,0,0,0
10502;15014.7607421875,8778.41796875,182.3751983642578;934.6539306640625;1055.5634765625;1658;4481,9,0,0,3,0,0,0
10504;-8670.3818359375,-8049.6630859375,145.37953186035156;270.0357360839844;360.6455078125;2132;4329,9,0,0,3,0,0,0
10505;-7304.8681640625,-9154.326171875,191.0735626220703;394.5223693847656;491.1473693847656;2132;4329,9,0,0,3,0,0,0
10508;3864.2744140625,-2061.90966796875,3197.935546875;232.52023315429688;301.0572814941406;2222;4747,4754,4747,4754,3,0,0,0
10513;-7657.94775390625,616.4808959960938,5629.92529296875;28.583566665649414;28.88387107849121;2222;4912,4912,5137,5137,3,0,0,0
10516;-3758.79345703125,-4454.5625,6629.2841796875;93.92601013183594;154.11509704589844;2222;4358,4344,5102,4344,3,5107,0,0
10517;-3886.225830078125,-4395.50341796875,6647.94873046875;74.07022857666016;119.08309936523438;2222;4358,4344,5102,4344,3,5107,0,0
10518;-3841.078125,-4588.830078125,6647.34033203125;74.77407836914062;125.31139373779297;2222;4358,4344,5102,4344,3,5107,0,0
10526;0,0,0;4.63636589050293;18.80773162841797;2258;3602,9,0,0,3,0,0,0
10527;0,0,0;16.645015716552734;26.542240142822266;2263;3602,9,0,0,3,0,0,0
10529;-5980.1630859375,1318.140625,5526.947265625;73.03881072998047;117.90897369384766;2222;4329,5049,5137,5137,3,0,0,0
10530;-5634.59375,-548.607666015625,5748.24169921875;16.950973510742188;28.085411071777344;2222;4960,5049,5137,5137,3,0,0,0
10533;-7002.923828125,-616.7308959960938,5691.28369140625;37.51814651489258;53.41040802001953;2222;4908,4908,5064,5064,3,0,0,0
10549;-7278.91650390625,-16358.0634765625,35.53390884399414;678.0538330078125;830.1264038085938;2132;4348,9,0,0,3,0,0,0
10562;-5933.6962890625,1608.3038330078125,6146.95458984375;40.917537689208984;45.84174728393555;2222;4365,5048,5059,5059,3,0,0,0
10563;-6824.2880859375,1208.060791015625,5908.44140625;54.7529296875;64.94957733154297;2222;4321,4321,5099,5099,3,0,0,0
10600;-2771.013916015625,-5949.98779296875,6530.86572265625;295.345947265625;453.7378234863281;2222;4357,5055,4357,5055,3,5057,0,0
10601;-1640.1146240234375,-4830.984375,6530.86572265625;256.18975830078125;395.7386779785156;2222;4357,5055,4357,5055,3,5057,0,0
10652;-3034.713623046875,4929.736328125,0.1942274272441864;1928.1868896484375;1928.1868896484375;451;12,9,0,0,3,0,0,0
10654;-11623.751953125,9311.2109375,142.8795928955078;315.43963623046875;365.4345703125;2217;4390,4390,4390,4390,3,0,0,0
10655;0,0,0;0;0;2197;303,304,10,304,3,0,0,0
10773;3680.947998046875,6057.93994140625,4787.8857421875;2.059250831604004;16.85405731201172;2222;4718,4718,4718,4718,5419,0,0,0
10778;-5420.314453125,1631.5069580078125,5413.75244140625;98.40973663330078;186.13967895507812;2222;4395,9,0,0,3,0,0,0
10779;-5432.13720703125,1995.842041015625,5419.84521484375;63.023231506347656;113.74252319335938;2222;4397,9,0,0,3,0,0,0
10780;-5430.63525390625,1866.123291015625,5408.7734375;51.370059967041016;69.83180236816406;2222;4396,9,0,0,3,0,0,0
10782;-1760.451416015625,-52.43402862548828,-1533.5703125;298.7329406738281;298.7329406738281;2217;4399,4399,4399,4399,3,0,0,0
10787;-11115.6669921875,9328.646484375,134.60549926757812;155.97117614746094;191.18136596679688;2217;4400,9,0,0,3,0,0,0
10788;-11115.6669921875,9328.646484375,-285.2882385253906;155.97117614746094;191.18136596679688;2217;4400,9,0,0,3,0,0,0
10789;12805.2919921875,15989.34765625,0;1116.8726806640625;1203.5206298828125;2235;521,9,0,0,3,0,0,0
10790;15608.72265625,-15513.271484375,0;1421.1502685546875;2159.556884765625;2235;748,9,0,0,3,0,0,0
10793;-2947.0087890625,-4914.376953125,6704.10009765625;106.98316192626953;191.07818603515625;2222;4319,4344,5102,4344,3,5107,0,0
10794;0,0,0;1422.4571533203125;1573.7838134765625;2245;1107,1153,1107,1153,3,0,0,0
10808;-1771.6129150390625,5706.447265625,3924.319091796875;106.8476333618164;160.4532470703125;2222;4310,5109,5110,5109,3,0,0,0
10810;4228.92431640625,-2864.07470703125,3373.57080078125;153.55902099609375;211.62086486816406;2222;4746,4746,5058,5058,3,0,0,0
10812;-9220,-9615.9423828125,-199.93630981445312;727.4910278320312;1433.631591796875;2132;4437,9,0,0,3,0,0,0
10813;-6895.54541015625,37.58159637451172,5771.8544921875;76.96481323242188;98.74508666992188;2222;4438,5048,5059,5059,3,0,0,0
10814;-5898.578125,659.8784790039062,5666.0732421875;20.737655639648438;34.04902267456055;2222;4440,5048,5096,5096,3,0,0,0
10817;-8617.875,648.1840209960938,96.82866668701172;1810.1497802734375;1959.9288330078125;2213;4322,4322,4322,4322,3,0,0,0
10818;1994.0086669921875,-4369.048828125,47.18500518798828;1063.2342529296875;1122.3685302734375;2212;4322,4322,4322,4322,3,0,0,0
10819;193.12326049804688,-2062.90966796875,77.06236267089844;70.92524719238281;119.4876480102539;2175;4441,9,0,0,3,0,0,0
10820;-10044.408203125,-1103.7430419921875,34.11176300048828;4727.34033203125;4882.33447265625;2274;4419,4419,4419,4419,3,0,0,0
10821;1055.3072509765625,1495.0347900390625,349.6236877441406;2357.808837890625;2499.623779296875;2275;4298,4298,4298,4298,3,0,0,0
10823;0,0,0;453.4349365234375;1388.9940185546875;2236;4414,9,4414,0,3,0,0,0
10832;14905.7431640625,839.4132080078125,0;75.50369262695312;118.44003295898438;2132;4307,9,0,0,3,0,0,0
10835;-7652.267578125,1773.3941650390625,5397.29052734375;342.2460632324219;464.0306091308594;2222;4451,4451,5064,5064,3,0,0,0
10836;-6332.48095703125,-212.78472900390625,5666.70703125;74.98041534423828;94.20030212402344;2222;4450,5048,5098,5098,3,0,0,0
10840;-6089.75537109375,1646.21533203125,5597.5390625;161.06082153320312;232.2626190185547;2222;4452,5103,5097,5097,3,0,0,0
10841;-5939.59716796875,1540.220458984375,5565.4111328125;70.0845947265625;132.49148559570312;2222;4452,5048,5097,5097,3,0,0,0
10842;-5689.9755859375,1723.435791015625,5579.8701171875;167.74456787109375;226.1286163330078;2222;4717,4717,5097,5097,3,0,0,0
10843;-5436.13037109375,-541.779541015625,5632.97412109375;91.14476776123047;129.37930297851562;2222;4816,5049,5097,5097,3,0,0,0
10844;2367.229248046875,3820.6328125,-530.22802734375;1081.2509765625;2133.6416015625;2132;4327,4327,4327,4327,3,0,0,0
10845;-973.0867919921875,3760.19970703125,-56.40277862548828;993.8837280273438;1699.406494140625;2132;1041,1041,1041,1041,3,0,0,0
10857;-680.3958129882812,-8716.9443359375,3353.232421875;9.404272079467773;16.17677116394043;2132;4316,9,0,0,3,0,0,0
10858;-5289.0244140625,-440.15277099609375,5938.12841796875;24.716718673706055;30.41478729248047;2222;4480,5048,5059,5059,3,0,0,0
10861;-681.7673950195312,-6607.8818359375,7090.40576171875;113.09002685546875;164.33995056152344;2285;4836,9,4836,0,3,0,0,0
10864;-6063.265625,2156.479248046875,5549.06005859375;241.30450439453125;337.3954772949219;2222;4495,5048,5097,5097,3,0,0,0
10865;3707.583251953125,-3766.616455078125,3424.206298828125;140.50747680664062;189.90032958984375;2222;4757,5062,4757,5062,3,0,0,0
10866;3616.8291015625,-1289.7882080078125,3146.0361328125;143.29368591308594;188.25234985351562;2222;4496,4756,4496,4756,3,0,0,0
10867;-3445.545166015625,-4760.80029296875,6541.26416015625;77.7400894165039;110.49041748046875;2222;4503,5054,5115,5054,3,4826,0,0
10869;14191.521484375,-6419.36279296875,-165.7340545654297;1236.2520751953125;2785.612548828125;1658;4512,9,0,0,3,0,0,0
10870;14191.521484375,-6419.36279296875,-165.7340545654297;1236.2520751953125;2785.612548828125;1658;4512,4512,4512,4512,3,0,0,0
10871;618.4895629882812,12827.9111328125,-46.85243225097656;1607.87060546875;1753.9215087890625;1658;4512,9,0,0,3,0,0,0
10875;83.47916412353516,-2581.270751953125,71.58000946044922;58.38372039794922;95.69061279296875;2175;4531,9,4276,0,3,0,0,0
10877;32.72048568725586,-2498.4150390625,49.801151275634766;75.13995361328125;90.109375;2175;4531,9,4276,0,3,0,0,0
10879;537.5104370117188,15421.2548828125,-47.0693359375;403.58111572265625;599.2181396484375;1658;4533,4536,0,0,3,0,0,0
10892;-5825.9912109375,1338.99658203125,5526.947265625;56.86298751831055;107.400146484375;2222;4329,5049,5137,5137,3,0,0,0
10893;-5917.23291015625,1387.782958984375,5526.947265625;41.63609313964844;82.6035385131836;2222;4329,5049,5137,5137,3,0,0,0
10894;-6066.546875,1375.560791015625,5523.61962890625;31.897315979003906;94.6518783569336;2222;4329,5049,5097,5097,3,0,0,0
10895;-5892.3662109375,1229.2882080078125,5495.19580078125;56.86298751831055;107.400146484375;2222;4329,5049,5097,5097,3,0,0,0
10896;-6003.4130859375,1274.5728759765625,5512.69287109375;33.494930267333984;155.1377716064453;2222;4329,5049,5097,5097,3,0,0,0
10903;-676.3316040039062,38.8194465637207,-524.8204345703125;114.52841186523438;114.52841186523438;2217;4615,4615,4615,4615,3,0,0,0
10904;-522.1632080078125,62.90104293823242,-524.8204345703125;101.6736068725586;145.7150421142578;2217;4615,4615,4615,4615,3,0,0,0
10905;-357.4236145019531,62.20659637451172,-524.8204345703125;101.6736068725586;145.7150421142578;2217;4615,4615,4615,4615,3,0,0,0
10906;2983.34716796875,-4132.74853515625,3360.525390625;241.8472442626953;259.4286804199219;2222;4494,9,4494,0,3,0,0,0
10914;-5220.55908203125,-573.3194580078125,5841.18017578125;57.829654693603516;122.7896728515625;2222;4650,4321,5059,5059,3,0,0,0
10933;-2933.642333984375,5870.36572265625,3916.5908203125;75.16481018066406;91.32945251464844;2222;4310,5109,5110,5109,3,0,0,0
10934;-2951.895751953125,5896.69287109375,3929.3408203125;68.79222106933594;154.70034790039062;2222;4310,5109,5110,5109,3,0,0,0
10935;-2691.48095703125,6067.939453125,3931.583740234375;74.96515655517578;89.57344055175781;2222;4310,5109,5110,5109,3,0,0,0
10936;-2759.944580078125,5693.93408203125,3928.360595703125;92.1241226196289;136.861083984375;2222;4310,5109,5110,5109,3,0,0,0
10937;-2565.078125,5740.54345703125,3933.924072265625;82.64213562011719;139.24783325195312;2222;4310,5109,5110,5109,3,0,0,0
10938;-2465.130126953125,5697.7099609375,3943.654541015625;58.78073501586914;75.51127624511719;2222;4310,5109,5110,5109,3,0,0,0
10940;-2328.86279296875,5879.236328125,3970.669677734375;64.85909271240234;103.20609283447266;2222;4310,5109,5110,5109,3,0,0,0
10941;-2039.095458984375,5952.71337890625,3936.634033203125;105.38239288330078;157.6358642578125;2222;4310,5109,5110,5109,3,0,0,0
10942;-1842.0711669921875,5769.166015625,3918.259033203125;71.2275390625;109.358642578125;2222;4310,5109,5110,5109,3,0,0,0
10943;-1654.32470703125,5679.064453125,3906.5361328125;106.8476333618164;152.39703369140625;2222;4310,5109,5110,5109,3,0,0,0
10944;-1739.68408203125,5592.07568359375,3922.665771484375;95.18679809570312;122.56006622314453;2222;4310,5109,5110,5109,3,0,0,0
10945;-2534.90625,6085.53125,3958.622802734375;85.91534423828125;135.77947998046875;2222;4310,5109,5110,5109,3,0,0,0
10946;-3088.01220703125,6505.36962890625,3858.263427734375;275.6928405761719;359.314208984375;2222;4309,9,5046,0,3,0,0,0
10952;-1790.9114990234375,5221.59375,3939.256591796875;106.8476333618164;116.44962310791016;2222;4310,5109,5110,5109,3,0,0,0
10953;-1930.123291015625,5233.171875,3939.256591796875;106.8476333618164;116.44962310791016;2222;4310,5109,5110,5109,3,0,0,0
10954;-1882.0208740234375,5170.73193359375,3939.256591796875;106.8476333618164;116.44962310791016;2222;4310,5109,5110,5109,3,0,0,0
10955;-1927.4271240234375,5091.2431640625,3918.810791015625;106.8476333618164;116.44962310791016;2222;4310,5109,5110,5109,3,0,0,0
10960;-5895.23095703125,650.53125,5494.0888671875;104.3009033203125;142.13876342773438;2222;4651,5048,5096,5096,3,0,0,0
10961;7665.91015625,106.2969970703125,304.8590087890625;2.9490299224853516;13.74209976196289;2162;4926,9,0,0,3,0,0,0
10962;-5524.048828125,-335.1111145019531,5638.81884765625;118.05584716796875;150.14987182617188;2222;4904,5049,4904,4904,3,0,0,0
10964;-6876.47900390625,27.43402862548828,5458.2509765625;102.19792175292969;140.54478454589844;2222;4652,5048,5059,5059,3,0,0,0
10965;-6672.0224609375,370.0243225097656,5525.09326171875;99.18744659423828;135.11471557617188;2222;4658,5049,5137,5137,3,0,0,0
10966;2268.921875,-11718.9306640625,0;2673.6123046875;2826.0048828125;1584;2942,9,0,0,3,0,0,0
10990;4559.44873046875,5956.501953125,4854.76123046875;258.15289306640625;325.3637390136719;2222;4707,4707,4707,4707,5419,0,0,0
10991;4247.06787109375,6008.49560546875,4839.16162109375;220.6170654296875;330.2939147949219;2222;4707,4707,4707,4707,5419,0,0,0
10992;3323.772705078125,6282.02783203125,4668.3984375;29.375913619995117;41.49319839477539;2222;4710,4710,4710,4710,5419,0,0,0
10993;3878.420166015625,6670.75537109375,4788.84033203125;109.8354263305664;110.27308654785156;2222;4710,4710,4710,4710,5419,0,0,0
10994;4649.9443359375,7160.34814453125,4837.66845703125;283.37481689453125;325.9873962402344;2222;4490,4490,4490,4490,5419,0,0,0
10995;-2406.647705078125,6077.0087890625,3957.14453125;73.49797821044922;73.49797821044922;2222;4310,5109,5110,5109,3,0,0,0
10997;-7377.7255859375,2849.924560546875,5610.7705078125;5.761447429656982;11.573959350585938;2222;4716,5001,4716,4716,3,0,0,0
10998;-7521.82666015625,1507.8021240234375,5397.29052734375;227.3755645751953;315.25445556640625;2222;4451,4451,5064,5064,3,0,0,0
11000;-5481.38525390625,-135.5208282470703,5679.26025390625;123.91268920898438;181.33888244628906;2222;4904,5049,4904,4904,3,0,0,0
11001;-7997.720703125,531.8125,5458.55322265625;122.49710845947266;203.0420379638672;2222;4913,4913,5137,5137,3,0,0,0
11002;-8178.5869140625,531.8125,5458.55322265625;123.64434051513672;193.3766632080078;2222;4913,4913,5137,5137,3,0,0,0
11003;-7863.953125,583.2760620117188,5458.55322265625;100.14820098876953;150.30154418945312;2222;4913,4913,5137,5137,3,0,0,0
11004;-7943.51904296875,708.2378540039062,5458.55322265625;100.14820098876953;150.30154418945312;2222;4913,9,5137,5137,3,0,0,0
11005;-8136.5693359375,761.703125,5458.55322265625;111.78054809570312;176.1797637939453;2222;4913,4913,5137,5137,3,0,0,0
11007;1141.515625,-4397.55908203125,0;42.89072799682617;54.838924407958984;2289;4732,9,0,0,3,0,0,0
11009;-7394.828125,2888.171875,5341.0966796875;80.89755249023438;176.08401489257812;2222;4729,5001,4729,4729,3,0,0,0
11010;-7219.47412109375,2249.873291015625,5474.6982421875;157.33859252929688;267.3689880371094;2222;4731,4731,4731,4731,3,0,0,0
11012;3543.2265625,6432.59716796875,4497.3212890625;109.5702896118164;206.88368225097656;2222;4733,4733,4733,4733,5419,0,0,0
11014;-5390.2744140625,-254.90451049804688,5664.76318359375;73.84913635253906;88.61702728271484;2222;4904,5049,4904,4904,3,0,0,0
11031;2828.1650390625,-2547.62841796875,3259.552001953125;358.133056640625;496.4884338378906;2293;4740,9,4740,0,3,0,0,0
11042;-3324.609375,-3457.817626953125,6605.0849609375;134.59930419921875;164.5099639892578;2222;4782,5056,4782,5056,3,0,0,0
11044;-3286.182373046875,-4127.6787109375,6593.12744140625;88.45907592773438;136.6827392578125;2222;4730,5056,4730,5056,3,0,0,0
11056;2759.619873046875,-1755.6180419921875,3230.67822265625;16.388051986694336;34.47352600097656;2222;4749,4753,4749,4753,3,0,0,0
11057;-91.14930725097656,-7583.55029296875,7948.5458984375;278.3105773925781;458.6924743652344;2285;4750,9,4957,0,3,0,0,0
11059;2332.958251953125,-1109.310791015625,3373.546630859375;196.002197265625;256.6999816894531;2222;4751,4751,4751,4751,3,0,0,0
11061;-6520.29541015625,1325.5347900390625,5632.6328125;121.62590026855469;181.30389404296875;2222;4752,4321,5059,5059,3,0,0,0
11076;2016.4896240234375,-3558.604248046875,3260.265625;66.75621032714844;128.97238159179688;2289;4762,9,0,0,3,0,0,0
11080;2022.5833740234375,-3773.82470703125,3210.0869140625;48.44338607788086;59.915626525878906;2289;4784,9,0,0,3,0,0,0
11089;14012.373046875,13205.6806640625,23.434518814086914;2.607828378677368;13.88888931274414;2361;4772,9,0,0,3,0,0,0
11091;2918.983642578125,-2879.041748046875,31.01471710205078;3.1098453998565674;14.238931655883789;2291;4774,9,0,0,3,0,0,0
11093;2767.994873046875,-1705.154541015625,64.46019744873047;26.26007080078125;41.08346939086914;2291;4775,9,0,0,3,0,0,0
11097;-2618.345458984375,4887.88916015625,3903.22265625;182.90928649902344;233.98593139648438;2222;4780,5108,5046,5108,3,0,0,0
11098;-2683.05029296875,5099.4306640625,3903.22265625;131.44839477539062;177.1157684326172;2222;4780,5108,5046,5108,3,0,0,0
11099;-2544.564208984375,5027.86376953125,3903.22265625;130.23159790039062;176.34201049804688;2222;4780,5108,5046,5108,3,0,0,0
11100;-2898.4931640625,4900.10791015625,3943.26953125;130.23159790039062;176.34201049804688;2222;4780,5108,5046,5108,3,0,0,0
11101;-2627.333251953125,5363.17041015625,3931.685791015625;124.73818969726562;187.0907440185547;2222;4781,5108,0,5108,3,0,0,0
11102;-2494.7119140625,5448.1650390625,3980.165771484375;61.2338981628418;109.00318145751953;2222;4781,5108,0,5108,3,0,0,0
11103;-2687.479248046875,5460.8740234375,3962.384033203125;61.2338981628418;136.35250854492188;2222;4781,5108,0,5108,3,0,0,0
11104;-2786.5625,5302.46337890625,3962.384033203125;61.2338981628418;109.00318145751953;2222;4781,5108,0,5108,3,0,0,0
11106;-2310.515625,8038.19873046875,4022.1142578125;65.64652252197266;107.31437683105469;2222;4783,5105,5104,5105,3,0,0,0
11107;-2375.89404296875,8185.40869140625,4057.310791015625;127.47644805908203;182.32861328125;2222;4783,5105,5104,5105,3,0,0,0
11108;-7536.54541015625,-568.1475830078125,5445.3544921875;184.4418487548828;338.031494140625;2222;4785,4785,5099,5099,3,0,0,0
11109;-2262.460205078125,6641.87841796875,4252.32470703125;61.85072708129883;99.13883209228516;2222;4786,5108,5046,5108,3,0,0,0
11110;-2263.296875,6538.64404296875,4252.32470703125;55.49687194824219;84.04823303222656;2222;4786,5108,5046,5108,3,0,0,0
11111;1709.967041015625,-3799.642333984375,3182.8740234375;6.530751705169678;16.69623565673828;2289;4787,9,0,0,3,0,0,0
11112;-3432.87158203125,5485.0400390625,4223.32666015625;157.8751678466797;188.6653289794922;2222;4788,5108,5046,5108,3,0,0,0
11114;1608.43408203125,-3736.75341796875,3200.119140625;45.161903381347656;52.49457550048828;2289;4789,9,0,0,3,0,0,0
11115;-3507.982666015625,5669.666015625,4223.32666015625;101.57198333740234;132.2357940673828;2222;4788,5108,5046,5108,3,0,0,0
11116;2030.640625,-3515.786376953125,3263.555908203125;66.75621032714844;105.00894927978516;2289;4762,9,0,0,3,0,0,0
11117;1827.578125,-3851.432373046875,3214.01611328125;15.1299409866333;39.11796569824219;2289;4787,9,0,0,3,0,0,0
11119;-2823.213623046875,5079.47216796875,4162.140625;70.0008316040039;96.07948303222656;2222;4790,5108,5046,5108,3,0,0,0
11120;-2966.46875,5062.05908203125,4162.140625;70.0008316040039;96.07948303222656;2222;4790,5108,5046,5108,3,0,0,0
11121;-2875.482666015625,5175.4375,4123.302734375;85.46742248535156;134.47354125976562;2222;4790,5108,5046,5108,3,0,0,0
11122;1855.921875,-1663.0625,3420.38720703125;9.52713394165039;15.340476036071777;2222;4802,5061,4802,5061,3,0,0,0
11123;-3016.208251953125,2034.9947509765625,5837.1845703125;0.2777777910232544;114.5531997680664;2222;4407,9,0,0,3,0,0,0
11165;-13964.771484375,1148.763916015625,78.61540985107422;75.32479095458984;119.60193634033203;1658;4829,9,0,0,3,0,0,0
11176;-1961.5191650390625,-1339.1458740234375,4757.06689453125;509.5038757324219;629.2413940429688;2296;4874,9,0,0,3,0,0,0
11179;-2009.7291259765625,6748.5244140625,4903.49072265625;147.55465698242188;208.6908721923828;2296;4881,9,0,0,3,0,0,0
11185;4977.40380859375,-1469.3541259765625,3204.42431640625;57.577178955078125;91.65577697753906;2222;4902,4902,4902,4902,3,0,0,0
11191;-6063.265625,2156.479248046875,5549.06005859375;241.30450439453125;337.3954772949219;2290;4495,4495,0,0,3,0,0,0
11204;-7377.7255859375,2849.924560546875,5610.7705078125;5.761447429656982;11.573959350585938;2290;4716,4716,0,0,3,0,0,0
11205;-6089.75537109375,1646.21533203125,5597.5390625;161.06082153320312;232.2626190185547;2290;4452,4452,0,0,3,0,0,0
11206;-7652.267578125,1773.3941650390625,5397.29052734375;342.2460632324219;464.0306091308594;2290;4451,4451,0,0,3,0,0,0
11207;-5596.9912109375,-27.05208396911621,5718.3388671875;14.421258926391602;44.157596588134766;2222;4905,5049,4904,4904,3,0,0,0
11219;-1923.736083984375,-9336.263671875,4727.890625;338.66015625;443.1029052734375;2296;4874,9,0,0,3,0,0,0
11220;-1725.55908203125,6185.712890625,4162.37353515625;7.03018045425415;8.632707595825195;2222;4921,5108,5046,5108,3,0,0,0
11221;0,0,0;3.004444122314453;15.107048988342285;2287;4922,4922,4922,4922,3,0,0,0
11222;-178.28298950195312,194.19097900390625,959.7202758789062;81.37124633789062;118.53578186035156;2373;4836,4344,0,0,3,0,0,0
11227;6070.77001953125,-148.43055725097656,-1943.76416015625;4.396012306213379;21.625608444213867;1264;4926,9,0,0,3,0,0,0
11232;10912.6640625,-2764.326416015625,100.0000228881836;39.722049713134766;48.63886642456055;2162;4929,9,0,0,3,0,0,0
11239;-5978.90966796875,-285.9670104980469,5601.48291015625;36.23896408081055;52.03689956665039;2222;4450,5048,5059,5059,3,0,0,0
11240;-6027.82470703125,-540.638916015625,5607.0927734375;74.8664779663086;178.1226348876953;2222;4930,5048,5059,5059,3,0,0,0
11245;6251.20556640625,5082.38037109375,134.8550567626953;306.1687927246094;382.47125244140625;1264;4848,9,0,0,3,0,0,0
11247;-260.26910400390625,-7375.1494140625,7194.35791015625;39.50323486328125;82.61460876464844;2285;4957,9,4957,0,3,0,0,0
