ID;OverrideCelestialSphere;OverrideSunPosition;HighlightSky;LightSkyboxID;CloudTypeID;Glow;WaterShallowAlpha;WaterDeepAlpha;OceanShallowAlpha;OceanDeepAlpha;Flags;SsaoSettingsID;SunPolar;SunAzimuth;SunAttenuationStart;SunAttenuationEnd;Field_12_0_0_63534_016;Field_12_0_0_63534_017;Field_12_0_0_63534_018;Field_12_0_0_63534_019;Field_12_0_0_63534_020;Field_12_0_0_63534_021;Field_12_0_0_63534_022;Field_12_0_0_63534_023;Field_12_0_0_63534_024;Field_12_0_0_63534_025;Field_12_0_0_63534_026;Field_12_0_0_63534_027;Field_12_0_0_63534_028;Field_12_0_0_63534_029;Field_12_0_1_65617_030;Field_12_0_1_65617_031
64;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
68;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
69;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
72;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
75;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
77;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
87;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
88;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
89;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
90;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
92;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
97;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
99;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
101;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
104;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
108;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
118;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
129;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
135;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
137;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
138;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
139;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
140;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
141;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
145;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
147;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
148;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
150;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
151;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
152;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
153;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
154;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
157;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
158;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
159;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
162;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
163;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
169;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
187;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
188;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
189;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
190;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
191;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
192;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
208;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
210;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
246;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
264;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
265;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
267;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
270;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
274;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
280;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
286;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
297;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
298;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
299;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
300;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
305;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
306;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
311;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
312;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
315;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
316;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
317;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
318;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
319;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
320;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
321;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
322;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
323;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
324;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
325;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
326;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
327;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
329;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
331;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
333;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
335;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
336;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
337;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
338;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
339;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
341;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
342;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
343;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
345;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
347;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
348;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
349;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
350;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
353;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
355;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
356;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
359;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
360;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
361;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
362;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
365;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
366;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
367;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
368;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
369;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
429;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
430;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
433;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
447;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
448;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
449;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
450;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
453;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
462;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
481;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
493;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
595;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
596;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
597;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
598;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
600;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
606;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
607;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
628;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
643;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
677;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
693;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
694;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
980;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
1144;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
1623;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2094;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2143;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2208;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2863;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3098;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
6045;0,0,0;0,0,0;0;0;0;0.5;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
36;0,0,0;0,0,0;0;0;0;0.6000000238418579;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
44;0,0,0;0,0,0;0;0;0;0.6000000238418579;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
47;0,0,0;0,0,0;0;0;0;0.6000000238418579;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
48;0,0,0;0,0,0;0;0;0;0.6000000238418579;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
49;0,0,0;0,0,0;0;0;0;0.6000000238418579;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
50;0,0,0;0,0,0;0;0;0;0.6000000238418579;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
56;0,0,0;0,0,0;0;0;0;0.6000000238418579;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
57;0,0,0;0,0,0;0;0;0;0.6000000238418579;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
59;0,0,0;0,0,0;0;0;0;0.6000000238418579;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
60;0,0,0;0,0,0;0;0;0;0.6000000238418579;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
